url,label
http://192.168.63.113/icici/login,1
https://verify-facebook-1iblonoop.info/account/update,1
http://sbi-secure-nktyg7l02.click/login,1
http://www.amazon.in/7ydygm/qafv8,0
http://sbi.login.omf8ftx.site/signin,1
http://www.irctc.co.in/tmpwx/8j8l,0
https://www.youtube.com/0sy/o2qd8,0
http://www.microsoft.com/i54q43ujt/jzeek45v37/094w00xaak/o8xowi,0
https://www.irctc.co.in/ry83m9u/m7zfe/xf899jm,0
http://apple-secure-n6smd.support/login,1
http://www.stackoverflow.com/7a4jcvz5x/vp2y8egsq/0xepsro,0
http://www.google.com/xgf35xz/x5e/ss6g/8j35807yr,0
http://google-secure-97eg1b.ru/login,1
https://irctc.co.in/k5s46wm1i5/9b6ql5nk6,0
http://google.login.5mhmyjku.support/signin,1
https://www.amazon.in/p6vjoz/02wav0gb/l0l/sevjz5c,0
http://netflix-secure-44u7.site/login,1
http://paypal-secure-4qfy6.top/login,1
http://192.168.142.251/hdfc/login,1
http://sbi.login.qw0zomov.info/signin,1
https://verify-paypal-o758vu6.online/account/update,1
http://www.flipkart.com/k7x/kfnsmg,0
https://www.stackoverflow.com/e5c,0
http://www.microsoft.com/mbtm4/z28gs/kzk0j4,0
https://www.google.com/sw14ch7cv/3eyrno4,0
https://microsoft.com/4wxwwh8lkg/y696iqj7y,0
http://www.irctc.co.in/lvm/sb8k/5uu5sb/g1udwvtk2,0
http://www.github.com/vrdqq5/9yagrlf/buz5w,0
https://verify-sbi-6b7e.xyz/account/update,1
https://youtube.com/n0r/hrtmzp4,0
https://www.google.com/ppimzb2/4h2c45/9y1z/06x1yk,0
http://192.168.107.18/sbi/login,1
https://verify-amazon-8kct3f0n.top/account/update,1
https://verify-facebook-gs4b.online/account/update,1
https://flipkart.com/w7b96otq/ilir93p0/jtjle7z4m,0
http://hdfc.login.gzfhy7.site/signin,1
http://www.openai.com/j1105av0bw/wj29le9z0,0
http://192.168.49.20/apple/login,1
http://192.168.93.128/hdfc/login,1
http://apple-secure-nv1nalz8y.click/login,1
http://192.168.166.193/apple/login,1
https://wikipedia.org/vhe7u,0
https://verify-icici-27ivhb.ru/account/update,1
http://192.168.149.215/sbi/login,1
http://google.login.0wj8p2f1.online/signin,1
http://apple-secure-s475bo8ss.support/login,1
https://verify-amazon-n6fdxvl5.click/account/update,1
https://wikipedia.org/esdqqf3zd3/yau5lr9/5kixw/edm5vlr,0
http://pggz7lr-microsoft-support.online/verify,1
http://9qbakgohp-hdfc-support.xyz/verify,1
http://192.168.202.144/instagram/login,1
http://imbc-microsoft-support.support/verify,1
https://www.openai.com/kpkt0/6b7m/wm4xqwl9i/y4znw4,0
https://youtube.com/4apc1haciw/7da/1wstj/u68e5og7i,0
https://google.com/iudiq9/07wctb5r/6ru/dnwhxb,0
https://www.google.com/c2p8v/qow7i4/zka4akqij/pou,0
http://192.168.2.70/google/login,1
http://www.openai.com/beoudcmi83/i80p5,0
https://apple.com/1kql3cx/ge69vh/oyciy/zlj6n1d,0
http://os0tp1-icici-support.xyz/verify,1
http://google-secure-hblb70cj.click/login,1
https://www.microsoft.com/31yrsuno,0
https://apple.com/jfd74fgsxl,0
http://www.wikipedia.org/xkt,0
http://192.168.229.74/netflix/login,1
http://xavwqe73e-microsoft-support.online/verify,1
https://www.microsoft.com/lnt03fmlqi/74i6,0
http://www.github.com/cmeqttc/wj4aj/f1gg3/95vz3xpuje,0
http://hdfc-secure-hp5at.site/login,1
http://microsoft.login.qrymu.info/signin,1
http://192.168.65.249/hdfc/login,1
http://192.168.195.171/hdfc/login,1
https://verify-hdfc-7n3j80.support/account/update,1
https://verify-paypal-nxplxgp5n.ru/account/update,1
https://stackoverflow.com/zrw3z42ekg/drqo,0
https://verify-hdfc-259qi.top/account/update,1
http://192.168.97.184/microsoft/login,1
http://www.flipkart.com/ba730m06d/tg9p1j8xo/6zev,0
https://stackoverflow.com/rt9ox/s279/p9hofz,0
https://wikipedia.org/h2b7gd7/v8y/kzgehav2/vbqlpu1lm,0
http://192.168.137.161/google/login,1
http://google.login.onzkqlc8b.site/signin,1
https://openai.com/2b8t1/mqa9h,0
http://192.168.121.174/amazon/login,1
https://wikipedia.org/hbrl9niu,0
http://phx9w9m66-paypal-support.site/verify,1
https://www.wikipedia.org/ocfaxzc/pwg2emg,0
http://amazon.login.dol9z2ef9.xyz/signin,1
http://www.flipkart.com/wbhn/ayxq,0
https://verify-amazon-vfj32r.ru/account/update,1
https://amazon.in/il0ccxzmxv/nd2/2b2/f7fy,0
https://verify-microsoft-onbdopoa.click/account/update,1
https://verify-sbi-y5i2u.info/account/update,1
https://irctc.co.in/yv21ab/4ublrh/qan8p/kyw,0
http://192.168.223.39/apple/login,1
https://sbi.co.in/ksutnp/zgwjm6,0
https://verify-facebook-w210.site/account/update,1
http://icici.login.hep0vo3lz.click/signin,1
https://verify-amazon-6y5k444hj.top/account/update,1
https://sbi.co.in/vebtjcy2ly/7p8vykr,0
http://www.linkedin.com/dufs1imjh/9s7/672/96fg,0
https://www.flipkart.com/62x/iko/80emym6,0
https://www.google.com/8gp9npz/uueu4/zmuh65/y5mk,0
https://verify-microsoft-ibjf.xyz/account/update,1
http://facebook-secure-pvzzl.site/login,1
https://verify-sbi-s8hlgw.support/account/update,1
http://facebook-secure-xklt.click/login,1
https://verify-amazon-8puwlzys.online/account/update,1
https://youtube.com/01jhoudkm/oht96c24sn/7dpy8wwm/c542,0
http://www.google.com/61ccnwqy5/k9yxi/mqodzzn,0
http://192.168.171.195/netflix/login,1
http://www.google.com/vh8gol/t0km7kma,0
http://www.sbi.co.in/krzb/k7c33,0
https://amazon.in/weq9j/b7l/qubi7oah,0
https://youtube.com/qsh2/smty/ukkw,0
http://192.168.212.46/microsoft/login,1
http://192.168.99.246/hdfc/login,1
http://www.linkedin.com/nwxodme9/namskkz96/tsdlcgwn2m/26i,0
https://www.openai.com/fyf/bhu91s,0
http://www.flipkart.com/i0yovp,0
https://www.sbi.co.in/gx95p1i85x/ns2s5sg/wgmots,0
http://192.168.36.137/sbi/login,1
http://192.168.144.244/microsoft/login,1
https://www.linkedin.com/6pm81z/wblfr9yaa,0
http://192.168.237.11/paypal/login,1
https://github.com/va54x,0
http://b4f1im5-sbi-support.ru/verify,1
https://www.sbi.co.in/apgcbh,0
http://192.168.40.136/apple/login,1
https://verify-hdfc-gkx1hl.click/account/update,1
https://flipkart.com/qbyni87a6k,0
http://192.168.159.122/icici/login,1
http://192.168.170.61/instagram/login,1
https://verify-amazon-i83opxw2b.ru/account/update,1
https://linkedin.com/7fsg/hy3hdzpt2/y4j5jn,0
http://192.168.78.206/netflix/login,1
http://www.linkedin.com/p4615d2w3/zxl7o/3f4iha/fcfo8m1893,0
https://www.linkedin.com/24o164800n/qn3xrywnty/ndaxly,0
http://50ztbv1f8-sbi-support.info/verify,1
https://apple.com/vuyv/81t4by91tm/gr01z2mk,0
https://verify-instagram-8gb905.online/account/update,1
http://p773zj-paypal-support.xyz/verify,1
http://1grk45x9n-apple-support.info/verify,1
http://0ovpi-netflix-support.xyz/verify,1
http://www.wikipedia.org/p68p1rey/v629iob/llipo2np,0
https://www.amazon.in/hmeeo4sm/2evk0k4,0
http://sbi.login.g2pqa9mhu.ru/signin,1
http://www.microsoft.com/cnuuk/nuy,0
http://paypal.login.r673a0xcr.info/signin,1
https://www.flipkart.com/v4feszfhs/wwco,0
http://google.login.26ygpvz37.online/signin,1
https://verify-hdfc-181qetu.ru/account/update,1
http://hdfc.login.pzy9.online/signin,1
http://tk6a294-netflix-support.support/verify,1
http://facebook-secure-n31nwnazx.xyz/login,1
http://192.168.208.93/sbi/login,1
https://www.irctc.co.in/fexp6qlu/vbqzol39,0
https://www.youtube.com/d1hn0/tdg,0
http://cbxtby8-facebook-support.top/verify,1
https://www.apple.com/myc/6zpj6zs3dj/6lptc9hn,0
https://www.amazon.in/9pw627z/rpvqe/lg0j/w1f,0
https://youtube.com/odxjan/lpa/lka,0
https://www.linkedin.com/egaq0n0i7,0
http://www.microsoft.com/q8x946ewdc/691/mxsw62h50/dbr81x64,0
https://verify-google-kb2ak.ru/account/update,1
http://www.openai.com/e7alvkv,0
http://amazon-secure-5d0lnx.support/login,1
https://verify-paypal-8kei07gw.xyz/account/update,1
https://www.linkedin.com/k8sd1c/mu9t,0
https://www.linkedin.com/1ocose1w/eg2ro,0
https://www.sbi.co.in/sir/gd46j/6op8,0
https://www.sbi.co.in/nfvfz4eye6/nou194c,0
https://microsoft.com/7d9,0
http://8ygc43zl-apple-support.online/verify,1
https://www.google.com/40w/6hqm,0
http://google-secure-cbdy1uffa.xyz/login,1
http://apple-secure-5y19sy4z.support/login,1
https://www.flipkart.com/7g0/tvex1pu2/l4g26eh,0
https://verify-instagram-v0s7b.xyz/account/update,1
https://www.sbi.co.in/l9f3xk6h/okn8zh04c/d1slx6,0
http://455s-netflix-support.top/verify,1
http://192.168.110.145/hdfc/login,1
http://www.youtube.com/auw03b/a5z2u9t9ga/2519taj,0
http://facebook-secure-tvg34q8eg.site/login,1
http://192.168.21.149/paypal/login,1
http://www.youtube.com/nx43mel/r1xfcd,0
https://linkedin.com/9tw830t/dgww/l0neqtnl,0
https://wikipedia.org/ublb6c,0
https://www.youtube.com/br274b/2bsfbev172/02ya8y7,0
http://kwwq-sbi-support.online/verify,1
https://apple.com/ptc,0
https://verify-microsoft-98xw9.xyz/account/update,1
https://verify-google-owe5cpwcy.top/account/update,1
http://192.168.79.152/facebook/login,1
https://verify-facebook-pvg9qu86.top/account/update,1
http://k4ki4-instagram-support.xyz/verify,1
http://192.168.38.238/netflix/login,1
http://amazon.login.a5zzpt.support/signin,1
https://www.stackoverflow.com/wex2/3ydjw3cs8,0
https://www.youtube.com/43x5zw6n/p37/80z/sdo4w,0
http://microsoft.login.tje1wi.top/signin,1
https://verify-paypal-pvmejw2my.online/account/update,1
https://www.youtube.com/kvs0hd,0
http://192.168.29.13/netflix/login,1
http://www.irctc.co.in/mfi4/fd4zdnajk/dbj7yszl8e,0
https://www.flipkart.com/ztxe8v6b0,0
https://linkedin.com/pkjeni,0
http://netflix.login.xtzik.support/signin,1
https://stackoverflow.com/396,0
http://www.youtube.com/tr3y16d/tv4554koc0,0
http://www.irctc.co.in/r2fy/7c2uywbc/wfody3bx9,0
http://paypal.login.g986if5n.support/signin,1
https://www.apple.com/sun8onxqjh/vurw9x27/2iud/spneau,0
http://www.flipkart.com/jylwf7r/v4kuh/g0od/bxdw85oc,0
https://verify-icici-05olw.site/account/update,1
http://192.168.187.205/google/login,1
http://t3v9w9-icici-support.info/verify,1
http://www.wikipedia.org/oue/ef9yedj/ot0/u28t0way7,0
http://facebook.login.8t61.click/signin,1
https://www.openai.com/o8q2c/fimtpzvv6,0
https://verify-netflix-1pxp62.xyz/account/update,1
https://verify-sbi-1psm6.site/account/update,1
https://verify-instagram-kwty.info/account/update,1
https://www.sbi.co.in/zunhb60,0
http://www.microsoft.com/g6la3,0
http://google-secure-beh47n.info/login,1
http://192.168.24.224/netflix/login,1
http://apple-secure-mf9h4.top/login,1
https://verify-facebook-zu4nta1.top/account/update,1
https://verify-microsoft-2j9b.info/account/update,1
https://www.microsoft.com/utaz,0
http://192.168.236.144/sbi/login,1
http://google.login.2r0wnr.site/signin,1
http://192.168.208.222/apple/login,1
http://192.168.172.170/sbi/login,1
https://www.apple.com/lop0pagr/04fz,0
https://verify-hdfc-5wbir.site/account/update,1
https://verify-hdfc-ytpklqut4.site/account/update,1
https://apple.com/ynqhfk,0
http://to3qjdw6h-instagram-support.top/verify,1
https://verify-google-aalzh3.site/account/update,1
http://54u8u36-instagram-support.ru/verify,1
http://netflix-secure-upd1b7.xyz/login,1
http://google.login.ta6w72az.top/signin,1
https://verify-microsoft-6odgum7xf.info/account/update,1
http://192.168.162.3/icici/login,1
http://icici-secure-s7hp.online/login,1
http://amazon-secure-xg1t.site/login,1
http://www.flipkart.com/piml9/l94do9z6l,0
https://www.linkedin.com/h46s1g1,0
https://verify-sbi-e6mh.site/account/update,1
http://instagram.login.68q9q86d0.click/signin,1
http://paypal.login.fix0.ru/signin,1
https://irctc.co.in/s90liedse1/7bqkf7/rc8kv/hm6mp,0
http://www.stackoverflow.com/krzunnj/y0r1kaelv/g7vyz/rzka,0
http://www.irctc.co.in/hg2wav2/5vafpup/9k1mgs9x,0
http://192.168.170.16/paypal/login,1
http://192.168.107.48/apple/login,1
http://icici.login.d1z0z6c5.online/signin,1
https://verify-icici-lhd95n74x.support/account/update,1
https://stackoverflow.com/1swch/c3xn5/z6u/ac6,0
http://instagram-secure-fnqy6ufq.click/login,1
http://192.168.234.81/google/login,1
https://openai.com/sj67dy2q/j9lj1ozkdw/6l94xtd/d954,0
https://www.stackoverflow.com/2educ/d5u/6vf7jm3us/s84wfbfzpi,0
http://netflix-secure-6k30m30j.site/login,1
https://flipkart.com/2a1/58hgv,0
http://dhax94q-icici-support.info/verify,1
https://sbi.co.in/4cvjohwjx/mcz/rzegurlxc8/kzqah6acxj,0
https://openai.com/ie4/y5v/kt4jv4/x6c90304wk,0
http://instagram-secure-tm73e.support/login,1
http://facebook.login.gfulhdl.site/signin,1
https://www.sbi.co.in/91x2bunj8/kdt2,0
http://192.168.244.196/amazon/login,1
https://linkedin.com/r9aa459/65zgcli6,0
http://apple.login.6rjv41.ru/signin,1
http://192.168.109.182/netflix/login,1
https://linkedin.com/v3nm5o34gf,0
https://linkedin.com/pc7gxk,0
http://netflix.login.eicwkl8p.support/signin,1
https://www.stackoverflow.com/xsv220vbcc/12ods0blt1,0
http://amazon.login.yvdq8w.click/signin,1
http://192.168.88.111/facebook/login,1
https://www.wikipedia.org/6vzp7,0
https://www.openai.com/qtt5,0
http://mcckqwv-microsoft-support.online/verify,1
http://192.168.163.91/paypal/login,1
http://192.168.216.52/netflix/login,1
http://www.irctc.co.in/2aqbz37/b49155/n9pgdii,0
http://paypal-secure-lcra.info/login,1
https://www.github.com/sx73bcv/6ev9bqqn6/5pnok,0
https://sbi.co.in/vvh51kh,0
https://flipkart.com/5ta,0
https://www.amazon.in/pp1/9u51ioofxi,0
http://py7lh2f-facebook-support.info/verify,1
https://verify-sbi-2pw6nqi2.xyz/account/update,1
https://microsoft.com/0c8o62/6nxlh4qzfz,0
https://verify-amazon-ykbk.click/account/update,1
http://www.amazon.in/bn0wpt0/4zkwiix4a1,0
https://youtube.com/2vv/dxtj6eut,0
http://icici.login.65hg46.top/signin,1
https://verify-apple-kxghfx.ru/account/update,1
http://apple-secure-gubarwg2l.ru/login,1
http://j4vtm9a-amazon-support.site/verify,1
https://microsoft.com/2a1ibsr/9zmd5n1moi/yh2sux8oqq/c4i,0
https://stackoverflow.com/js7gfkgk7/km1zkkzvj,0
https://www.irctc.co.in/24tkd43s/59lobop9/36v,0
http://netflix-secure-1oanvry.click/login,1
http://www.google.com/ithd/d8z4l,0
https://verify-hdfc-mkzlumh6q.click/account/update,1
https://www.amazon.in/hne,0
http://icici.login.6jb28y2gl.top/signin,1
https://amazon.in/sl0x5z2/mumi3nwu,0
http://hdfc-secure-7tjwy53.click/login,1
http://192.168.227.39/apple/login,1
http://gvl6-facebook-support.site/verify,1
https://wikipedia.org/rakzc4/6brjk/ns1hz,0
https://www.google.com/o07d6gy5/0omo6kaxh/8j89v8c,0
http://hdfc-secure-sk61m11t4.ru/login,1
http://www.google.com/p54eil0/hrg4i8/xxb4dayp2,0
https://microsoft.com/z1aw8/r1iuemgz/q61,0
http://y8bsz-hdfc-support.click/verify,1
http://www.github.com/or3b7/gq7p9pmq84/16h/9ga17,0
http://microsoft.login.yrps51.ru/signin,1
https://www.openai.com/ri827br6/qwvu/02btrp,0
http://apple-secure-2ctn.online/login,1
https://verify-icici-7om4s1m.site/account/update,1
http://38g639-amazon-support.click/verify,1
https://openai.com/a8lqrg/7l2d/0rq48lfbw,0
https://www.sbi.co.in/4mwuujat,0
http://www.irctc.co.in/ifl3/zdrm/5hlxvjoe/nu1ldg9bvr,0
http://hdfc.login.0ppqos.ru/signin,1
https://www.youtube.com/xp07fv/c3w18qh/k1f0i95l6e/x60y4vgvy,0
http://192.168.164.121/instagram/login,1
https://www.google.com/zw6wn52a/3z3/u3e911sp/dmotnh7j,0
http://8yo22n0nt-icici-support.info/verify,1
https://verify-microsoft-wc6wurrx.ru/account/update,1
https://verify-microsoft-4p3xh.click/account/update,1
https://verify-hdfc-663nra.info/account/update,1
http://www.github.com/mf0qg5,0
http://www.linkedin.com/72p5g0v/s0l,0
http://www.github.com/a24/dhsel/1pk/4mnjz0ey,0
http://www.stackoverflow.com/93r,0
https://github.com/xpblznbx/rgze4f0z3h/7pq87p/mz9ai8ay8,0
https://www.amazon.in/2y46hxbr,0
http://www.stackoverflow.com/urb5lu9i,0
http://192.168.139.151/apple/login,1
https://verify-sbi-1ck2r.ru/account/update,1
http://apple-secure-lh7g6s.click/login,1
https://www.youtube.com/6mx9iddz64/30dk4y,0
https://google.com/obiaw45/9bpli/2zdnq/kei3orth,0
http://192.168.190.122/paypal/login,1
http://rniwoy7p-google-support.site/verify,1
https://microsoft.com/r3unzb9/95nhhgc,0
http://netflix-secure-rbpdks7v5.click/login,1
http://y40m5-sbi-support.xyz/verify,1
http://paypal.login.kj31v90.online/signin,1
http://apple-secure-6twbds.support/login,1
https://www.wikipedia.org/pa0r/doilx/dz8t40fjnm/pph7,0
https://linkedin.com/k8nw/cyjpawtwnq/56n2/4hm5ku8q,0
https://www.flipkart.com/74hxrsnc9,0
https://verify-facebook-akub8iq.site/account/update,1
http://www.irctc.co.in/kno48z8/54c/xfu67x6v,0
http://ln6qd-amazon-support.ru/verify,1
https://github.com/cpy5ry7,0
http://apple-secure-4wzfr.support/login,1
http://www.linkedin.com/l5q66m7/xmmth6,0
https://www.google.com/37dw/49exgjw,0
http://google.login.3bjqbtrpw.top/signin,1
http://ahvwsmsq4-hdfc-support.click/verify,1
http://192.168.15.72/amazon/login,1
http://pjmey272-microsoft-support.info/verify,1
https://verify-icici-i5viw9xpw.support/account/update,1
http://192.168.125.223/icici/login,1
https://verify-hdfc-9jgx8uvjy.ru/account/update,1
http://netflix-secure-fx5pndqz.ru/login,1
http://icici-secure-iw8r87ale.site/login,1
http://paypal.login.58cp0.click/signin,1
https://apple.com/1fud,0
http://facebook.login.loq6x7.xyz/signin,1
https://www.youtube.com/dzge5,0
http://facebook-secure-3xw68.xyz/login,1
https://www.flipkart.com/v4wtdd/7w79k/pszhfy7,0
https://www.flipkart.com/7apirbuva/cow2xxgg,0
https://wikipedia.org/hm7c4l9/z2q9fg/8fesmuap,0
https://verify-hdfc-iaus8.online/account/update,1
https://www.apple.com/k6rieq/vv8qirvn/4l8,0
http://hikk-netflix-support.xyz/verify,1
https://youtube.com/66tyf/1ff/pp6zv/7d3w6hy,0
https://www.irctc.co.in/taz8wsxp/9954n7dm/nxvak6,0
http://www.stackoverflow.com/4f54r/jhmihbn/gsjhnb9p,0
http://zgwgl90va-microsoft-support.click/verify,1
http://paypal-secure-e0wrn.ru/login,1
http://192.168.25.197/amazon/login,1
http://h42z5aun-icici-support.site/verify,1
http://192.168.65.110/netflix/login,1
https://amazon.in/m2hj/paq4/oa2civ2,0
https://microsoft.com/rcmgbkf/6ss958u,0
https://irctc.co.in/n055ej5jd7/5qp48v/fo1h5ffhjn/v2le4i,0
https://www.microsoft.com/ca1ae6ggiq,0
https://verify-instagram-8lfbl2e.site/account/update,1
http://www.youtube.com/pxndgaz/nzhtx/vd4lq5/jaxtn,0
http://apple-secure-pz3bz.ru/login,1
https://www.flipkart.com/2nhvvs1p/db9h2pa/y5clsx,0
http://192.168.40.143/sbi/login,1
https://www.youtube.com/jkpupbgdd/0ed4r,0
https://www.linkedin.com/avsws/xjrsybl,0
http://icici.login.14c9y.top/signin,1
https://youtube.com/40s5m/bjbq680zz/88j0rw,0
http://192.168.52.155/amazon/login,1
http://www.irctc.co.in/7rwwcg4of/dwahvg/vnt,0
http://3kgp-sbi-support.support/verify,1
https://www.youtube.com/522k/t7o3,0
https://www.linkedin.com/gqp3,0
http://icici.login.d8wrzln.click/signin,1
http://192.168.163.144/apple/login,1
https://linkedin.com/bmukulkkw,0
http://google-secure-wmn3w1gbt.online/login,1
https://www.google.com/eofkoft1,0
https://youtube.com/xzkpfvt/pa6utz/dq62s0g/n0lhrr,0
https://www.sbi.co.in/ozy,0
https://www.stackoverflow.com/ftaq8uhkbv/bd8evma,0
https://verify-facebook-thllfvip.ru/account/update,1
http://192.168.172.29/hdfc/login,1
https://verify-google-rw16ch.support/account/update,1
https://verify-netflix-h90e.click/account/update,1
https://www.openai.com/k1y2qinj/cr1axi4zj/b5x0c/lugk,0
https://verify-amazon-wat5mewc.xyz/account/update,1
https://verify-sbi-y5tg.online/account/update,1
https://linkedin.com/w0jigwt/iup4i,0
http://192.168.220.80/amazon/login,1
https://verify-instagram-ayt7.support/account/update,1
http://apple-secure-b4nn8.xyz/login,1
https://google.com/njk1oi11m/zyf0l5l/0g1l,0
http://hdfc-secure-0ftdig.click/login,1
https://sbi.co.in/ce0/h4vulf173o,0
http://www.flipkart.com/20uaeqoj/s80bgaj/acfc1cy/en97znxw,0
http://192.168.173.166/icici/login,1
http://facebook-secure-6ooxgs2if.support/login,1
https://verify-instagram-55nftzx.click/account/update,1
http://www.flipkart.com/73r0y1bdl/loxwjnd/0j7zrhv1j,0
http://microsoft.login.9zbd.online/signin,1
https://verify-amazon-bk7k0drg.info/account/update,1
https://microsoft.com/nfyiot/zwy/rxncm/2m43m48m,0
http://paypal-secure-6d50j.click/login,1
http://192.168.64.144/amazon/login,1
http://192.168.38.33/hdfc/login,1
http://192.168.174.216/hdfc/login,1
http://sbi.login.vtp1inso.xyz/signin,1
https://verify-sbi-9votxjj.click/account/update,1
http://facebook-secure-bpea0.xyz/login,1
https://verify-instagram-k8l7nor0u.click/account/update,1
http://www.youtube.com/x5new5r2o,0
http://192.168.55.244/icici/login,1
https://flipkart.com/b91jq/d8gsinslcz/6ehb9/un1sidjx5,0
https://www.openai.com/7lt6gjci4z/dwr5zmsqy/x5kzhjl7a/k3fqnr,0
http://192.168.208.2/hdfc/login,1
http://192.168.181.15/google/login,1
https://verify-icici-eciezt56p.support/account/update,1
http://google.login.n8e5jn.click/signin,1
http://www.irctc.co.in/1jq/q55in18/1yoe,0
https://verify-microsoft-l19h.ru/account/update,1
http://192.168.114.86/facebook/login,1
https://irctc.co.in/tzl5f7x/sze3cs3u,0
https://youtube.com/5rqcrzdk1a/8bx/1acya0cw44/1nfjxf5,0
https://google.com/82a4ex5sm,0
https://sbi.co.in/c964pp/vldfoui1jg/y1s,0
http://sbi.login.4ws2tqmcf.xyz/signin,1
https://sbi.co.in/u3jgemco,0
http://google-secure-h7rk1.click/login,1
http://www.amazon.in/2gqpmlp/fqb/2s8qb4pid/u6n8lul,0
http://192.168.60.36/microsoft/login,1
http://1ifjiv-google-support.support/verify,1
https://apple.com/xzj8a2ka/jz4yvm6ew,0
https://www.linkedin.com/nvi1bv/vsr6w4w2/7nm158,0
http://apple-secure-otqz.click/login,1
http://www.microsoft.com/k7i/p08ae,0
http://www.linkedin.com/a2ep37yd35/weg4kvzni8/4otd/ex7dtfnyxq,0
http://www.irctc.co.in/sy6h6bi/ieniho735d/tqrzl1n4,0
